transit_date,borough,transit_mode,daily_ridership,daily_transfers
2024-11-22T00:00:00.000,Bronx,subway,277605.0,19232.0
2024-11-22T00:00:00.000,Brooklyn,subway,885428.0,39517.0
2024-11-22T00:00:00.000,Manhattan,subway,2146712.0,46049.0
2024-11-22T00:00:00.000,Manhattan,tram,5077.0,1132.0
2024-11-22T00:00:00.000,Queens,subway,585720.0,62722.0
2024-11-22T00:00:00.000,Staten Island,staten_island_railway,6755.0,1825.0
2024-11-23T00:00:00.000,Bronx,subway,177197.0,10321.0
2024-11-23T00:00:00.000,Brooklyn,subway,576650.0,22489.0
2024-11-23T00:00:00.000,Manhattan,subway,1609286.0,26283.0
2024-11-23T00:00:00.000,Manhattan,tram,8050.0,2136.0
2024-11-23T00:00:00.000,Queens,subway,375965.0,30865.0
2024-11-23T00:00:00.000,Staten Island,staten_island_railway,3169.0,783.0
2024-11-24T00:00:00.000,Bronx,subway,124736.0,7418.0
2024-11-24T00:00:00.000,Brooklyn,subway,458003.0,17172.0
2024-11-24T00:00:00.000,Manhattan,subway,1246014.0,19886.0
2024-11-24T00:00:00.000,Manhattan,tram,8139.0,2038.0
2024-11-24T00:00:00.000,Queens,subway,287712.0,22043.0
2024-11-24T00:00:00.000,Staten Island,staten_island_railway,2481.0,583.0
2024-11-25T00:00:00.000,Bronx,subway,289210.0,19334.0
2024-11-25T00:00:00.000,Brooklyn,subway,881339.0,38799.0
2024-11-25T00:00:00.000,Manhattan,subway,2176166.0,42208.0
2024-11-25T00:00:00.000,Manhattan,tram,7054.0,1248.0
2024-11-25T00:00:00.000,Queens,subway,608971.0,62835.0
2024-11-25T00:00:00.000,Staten Island,staten_island_railway,8488.0,1964.0
2024-11-26T00:00:00.000,Bronx,subway,290409.0,21111.0
2024-11-26T00:00:00.000,Brooklyn,subway,894285.0,42211.0
2024-11-26T00:00:00.000,Manhattan,subway,2272395.0,48897.0
2024-11-26T00:00:00.000,Manhattan,tram,6850.0,1514.0
2024-11-26T00:00:00.000,Queens,subway,616782.0,69476.0
2024-11-26T00:00:00.000,Staten Island,staten_island_railway,8417.0,2245.0
2024-11-27T00:00:00.000,Bronx,subway,277181.0,20449.0
2024-11-27T00:00:00.000,Brooklyn,subway,832865.0,40749.0
2024-11-27T00:00:00.000,Manhattan,subway,2041174.0,44052.0
2024-11-27T00:00:00.000,Manhattan,tram,8131.0,1865.0
2024-11-27T00:00:00.000,Queens,subway,600851.0,65011.0
2024-11-27T00:00:00.000,Staten Island,staten_island_railway,7771.0,2012.0
2024-11-28T00:00:00.000,Bronx,subway,108046.0,5611.0
2024-11-28T00:00:00.000,Brooklyn,subway,320232.0,12239.0
2024-11-28T00:00:00.000,Manhattan,subway,870446.0,13133.0
2024-11-28T00:00:00.000,Manhattan,tram,5674.0,1472.0
2024-11-28T00:00:00.000,Queens,subway,237633.0,17915.0
2024-11-28T00:00:00.000,Staten Island,staten_island_railway,2226.0,617.0
2024-11-29T00:00:00.000,Bronx,subway,184496.0,12640.0
2024-11-29T00:00:00.000,Brooklyn,subway,572818.0,25536.0
2024-11-29T00:00:00.000,Manhattan,subway,1529273.0,26900.0
2024-11-29T00:00:00.000,Manhattan,tram,7613.0,1938.0
2024-11-29T00:00:00.000,Queens,subway,417661.0,39984.0
2024-11-29T00:00:00.000,Staten Island,staten_island_railway,4282.0,1051.0
2024-11-30T00:00:00.000,Bronx,subway,147044.0,9110.0
2024-11-30T00:00:00.000,Brooklyn,subway,483188.0,19984.0
2024-11-30T00:00:00.000,Manhattan,subway,1368404.0,23383.0
2024-11-30T00:00:00.000,Manhattan,tram,9155.0,2539.0
2024-11-30T00:00:00.000,Queens,subway,339812.0,29002.0
2024-11-30T00:00:00.000,Staten Island,staten_island_railway,3014.0,710.0
2024-12-01T00:00:00.000,Bronx,subway,118438.0,6835.0
2024-12-01T00:00:00.000,Brooklyn,subway,421458.0,16262.0
2024-12-01T00:00:00.000,Manhattan,subway,1096590.0,18298.0
2024-12-01T00:00:00.000,Manhattan,tram,7040.0,1856.0
2024-12-01T00:00:00.000,Queens,subway,274898.0,21121.0
2024-12-01T00:00:00.000,Staten Island,staten_island_railway,2092.0,469.0
2024-12-02T00:00:00.000,Bronx,subway,283102.0,19380.0
2024-12-02T00:00:00.000,Brooklyn,subway,869121.0,39690.0
2024-12-02T00:00:00.000,Manhattan,subway,2102031.0,45496.0
2024-12-02T00:00:00.000,Manhattan,tram,6371.0,1485.0
2024-12-02T00:00:00.000,Queens,subway,599812.0,64056.0
2024-12-02T00:00:00.000,Staten Island,staten_island_railway,8012.0,2047.0
2024-12-03T00:00:00.000,Bronx,subway,299543.0,21033.0
2024-12-03T00:00:00.000,Brooklyn,subway,939766.0,42296.0
2024-12-03T00:00:00.000,Manhattan,subway,2410423.0,49192.0
2024-12-03T00:00:00.000,Manhattan,tram,6228.0,1356.0
2024-12-03T00:00:00.000,Queens,subway,634913.0,68549.0
2024-12-03T00:00:00.000,Staten Island,staten_island_railway,8677.0,2153.0
2024-12-04T00:00:00.000,Bronx,subway,298278.0,21087.0
2024-12-04T00:00:00.000,Brooklyn,subway,965935.0,42496.0
2024-12-04T00:00:00.000,Manhattan,subway,2513062.0,49065.0
2024-12-04T00:00:00.000,Manhattan,tram,6607.0,1455.0
2024-12-04T00:00:00.000,Queens,subway,641358.0,68378.0
2024-12-04T00:00:00.000,Staten Island,staten_island_railway,8560.0,2172.0
2024-12-05T00:00:00.000,Bronx,subway,294299.0,20192.0
2024-12-05T00:00:00.000,Brooklyn,subway,954995.0,40906.0
2024-12-05T00:00:00.000,Manhattan,subway,2518296.0,47072.0
2024-12-05T00:00:00.000,Manhattan,tram,6180.0,1362.0
2024-12-05T00:00:00.000,Queens,subway,629976.0,65747.0
2024-12-05T00:00:00.000,Staten Island,staten_island_railway,8231.0,2096.0
2024-12-06T00:00:00.000,Bronx,subway,284076.0,18538.0
2024-12-06T00:00:00.000,Brooklyn,subway,921293.0,37865.0
2024-12-06T00:00:00.000,Manhattan,subway,2345887.0,44524.0
2024-12-06T00:00:00.000,Manhattan,tram,7461.0,1840.0
2024-12-06T00:00:00.000,Queens,subway,607833.0,60240.0
2024-12-06T00:00:00.000,Staten Island,staten_island_railway,7046.0,1803.0
2024-12-07T00:00:00.000,Bronx,subway,152727.0,9627.0
2024-12-07T00:00:00.000,Brooklyn,subway,646161.0,22326.0
2024-12-07T00:00:00.000,Manhattan,subway,1849309.0,28252.0
2024-12-07T00:00:00.000,Manhattan,tram,9156.0,2557.0
2024-12-07T00:00:00.000,Queens,subway,384664.0,31177.0
2024-12-07T00:00:00.000,Staten Island,staten_island_railway,3037.0,762.0
2024-12-08T00:00:00.000,Bronx,subway,118115.0,7385.0
2024-12-08T00:00:00.000,Brooklyn,subway,522665.0,17515.0
2024-12-08T00:00:00.000,Manhattan,subway,1419338.0,21755.0
2024-12-08T00:00:00.000,Manhattan,tram,7966.0,2185.0
2024-12-08T00:00:00.000,Queens,subway,304217.0,23371.0
2024-12-08T00:00:00.000,Staten Island,staten_island_railway,2486.0,605.0
2024-12-09T00:00:00.000,Bronx,subway,283835.0,19559.0
2024-12-09T00:00:00.000,Brooklyn,subway,880694.0,40663.0
2024-12-09T00:00:00.000,Manhattan,subway,2222544.0,47041.0
2024-12-09T00:00:00.000,Manhattan,tram,6053.0,1331.0
2024-12-09T00:00:00.000,Queens,subway,595071.0,65003.0
2024-12-09T00:00:00.000,Staten Island,staten_island_railway,7566.0,2025.0
2024-12-10T00:00:00.000,Bronx,subway,296759.0,20626.0
2024-12-10T00:00:00.000,Brooklyn,subway,954461.0,42528.0
2024-12-10T00:00:00.000,Manhattan,subway,2534444.0,49377.0
2024-12-10T00:00:00.000,Manhattan,tram,5582.0,1127.0
2024-12-10T00:00:00.000,Queens,subway,632590.0,68063.0
2024-12-10T00:00:00.000,Staten Island,staten_island_railway,8559.0,1999.0
2024-12-11T00:00:00.000,Bronx,subway,283264.0,19515.0
2024-12-11T00:00:00.000,Brooklyn,subway,910695.0,41189.0
2024-12-11T00:00:00.000,Manhattan,subway,2498789.0,48813.0
2024-12-11T00:00:00.000,Manhattan,tram,4841.0,1035.0
2024-12-11T00:00:00.000,Queens,subway,606181.0,64950.0
2024-12-11T00:00:00.000,Staten Island,staten_island_railway,8184.0,2086.0
2024-12-12T00:00:00.000,Bronx,subway,299138.0,21601.0
2024-12-12T00:00:00.000,Brooklyn,subway,984013.0,43885.0
2024-12-12T00:00:00.000,Manhattan,subway,2646763.0,52199.0
2024-12-12T00:00:00.000,Manhattan,tram,5799.0,1292.0
2024-12-12T00:00:00.000,Queens,subway,639859.0,70567.0
2024-12-12T00:00:00.000,Staten Island,staten_island_railway,8428.0,2037.0
2024-12-13T00:00:00.000,Bronx,subway,282221.0,19882.0
2024-12-13T00:00:00.000,Brooklyn,subway,930479.0,41049.0
2024-12-13T00:00:00.000,Manhattan,subway,2392604.0,47940.0
2024-12-13T00:00:00.000,Manhattan,tram,6989.0,1768.0
2024-12-13T00:00:00.000,Queens,subway,611073.0,65149.0
2024-12-13T00:00:00.000,Staten Island,staten_island_railway,7172.0,1894.0
2024-12-14T00:00:00.000,Bronx,subway,159512.0,10206.0
2024-12-14T00:00:00.000,Brooklyn,subway,655178.0,22383.0
2024-12-14T00:00:00.000,Manhattan,subway,1924791.0,31719.0
2024-12-14T00:00:00.000,Manhattan,tram,8545.0,2397.0
2024-12-14T00:00:00.000,Queens,subway,397430.0,32824.0
2024-12-14T00:00:00.000,Staten Island,staten_island_railway,3581.0,935.0
2024-12-15T00:00:00.000,Bronx,subway,120407.0,7199.0
2024-12-15T00:00:00.000,Brooklyn,subway,509044.0,16917.0
2024-12-15T00:00:00.000,Manhattan,subway,1416467.0,23601.0
2024-12-15T00:00:00.000,Manhattan,tram,7556.0,2145.0
2024-12-15T00:00:00.000,Queens,subway,304873.0,23000.0
2024-12-15T00:00:00.000,Staten Island,staten_island_railway,2446.0,577.0
2024-12-16T00:00:00.000,Bronx,subway,269481.0,18395.0
2024-12-16T00:00:00.000,Brooklyn,subway,866548.0,39910.0
2024-12-16T00:00:00.000,Manhattan,subway,2195370.0,46260.0
2024-12-16T00:00:00.000,Manhattan,tram,4591.0,1108.0
2024-12-16T00:00:00.000,Queens,subway,573023.0,62168.0
2024-12-16T00:00:00.000,Staten Island,staten_island_railway,7323.0,1925.0
2024-12-17T00:00:00.000,Bronx,subway,299410.0,21499.0
2024-12-17T00:00:00.000,Brooklyn,subway,957791.0,44080.0
2024-12-17T00:00:00.000,Manhattan,subway,2492688.0,50701.0
2024-12-17T00:00:00.000,Manhattan,tram,6743.0,1745.0
2024-12-17T00:00:00.000,Queens,subway,629401.0,70616.0
2024-12-17T00:00:00.000,Staten Island,staten_island_railway,8748.0,2254.0
2024-12-18T00:00:00.000,Bronx,subway,294660.0,21042.0
2024-12-18T00:00:00.000,Brooklyn,subway,946446.0,43862.0
2024-12-18T00:00:00.000,Manhattan,subway,2470790.0,50508.0
2024-12-18T00:00:00.000,Manhattan,tram,6904.0,1853.0
2024-12-18T00:00:00.000,Queens,subway,623032.0,69600.0
2024-12-18T00:00:00.000,Staten Island,staten_island_railway,8376.0,2166.0
2024-12-19T00:00:00.000,Bronx,subway,292837.0,20964.0
2024-12-19T00:00:00.000,Brooklyn,subway,946226.0,43899.0
2024-12-19T00:00:00.000,Manhattan,subway,2433727.0,50141.0
2024-12-19T00:00:00.000,Manhattan,tram,6189.0,1583.0
2024-12-19T00:00:00.000,Queens,subway,626093.0,69843.0
2024-12-19T00:00:00.000,Staten Island,staten_island_railway,8142.0,2180.0
2024-12-20T00:00:00.000,Bronx,subway,275630.0,18792.0
2024-12-20T00:00:00.000,Brooklyn,subway,867549.0,39791.0
2024-12-20T00:00:00.000,Manhattan,subway,2146738.0,45922.0
2024-12-20T00:00:00.000,Manhattan,tram,6095.0,1520.0
2024-12-20T00:00:00.000,Queens,subway,591127.0,63426.0
2024-12-20T00:00:00.000,Staten Island,staten_island_railway,6745.0,1821.0
2024-12-21T00:00:00.000,Bronx,subway,150835.0,8892.0
2024-12-21T00:00:00.000,Brooklyn,subway,557645.0,19979.0
2024-12-21T00:00:00.000,Manhattan,subway,1589825.0,27642.0
2024-12-21T00:00:00.000,Manhattan,tram,7475.0,2093.0
2024-12-21T00:00:00.000,Queens,subway,363183.0,30055.0
2024-12-21T00:00:00.000,Staten Island,staten_island_railway,3098.0,792.0
2024-12-22T00:00:00.000,Bronx,subway,116015.0,6526.0
2024-12-22T00:00:00.000,Brooklyn,subway,432336.0,15522.0
2024-12-22T00:00:00.000,Manhattan,subway,1244148.0,20965.0
2024-12-22T00:00:00.000,Manhattan,tram,6987.0,1895.0
2024-12-22T00:00:00.000,Queens,subway,283822.0,21589.0
2024-12-22T00:00:00.000,Staten Island,staten_island_railway,2422.0,613.0
2024-12-23T00:00:00.000,Bronx,subway,220959.0,16061.0
2024-12-23T00:00:00.000,Brooklyn,subway,679275.0,33299.0
2024-12-23T00:00:00.000,Manhattan,subway,1847185.0,38545.0
2024-12-23T00:00:00.000,Manhattan,tram,7260.0,1889.0
2024-12-23T00:00:00.000,Queens,subway,508492.0,53067.0
2024-12-23T00:00:00.000,Staten Island,staten_island_railway,6003.0,1623.0
2024-12-24T00:00:00.000,Bronx,subway,185802.0,12398.0
2024-12-24T00:00:00.000,Brooklyn,subway,557854.0,26725.0
2024-12-24T00:00:00.000,Manhattan,subway,1419937.0,28512.0
2024-12-24T00:00:00.000,Manhattan,tram,7226.0,1984.0
2024-12-24T00:00:00.000,Queens,subway,420864.0,42214.0
2024-12-24T00:00:00.000,Staten Island,staten_island_railway,4510.0,1273.0
2024-12-25T00:00:00.000,Bronx,subway,89297.0,4635.0
2024-12-25T00:00:00.000,Brooklyn,subway,276827.0,10755.0
2024-12-25T00:00:00.000,Manhattan,subway,821468.0,12340.0
2024-12-25T00:00:00.000,Manhattan,tram,9734.0,2582.0
2024-12-25T00:00:00.000,Queens,subway,211047.0,16208.0
2024-12-25T00:00:00.000,Staten Island,staten_island_railway,1933.0,484.0
2024-12-26T00:00:00.000,Bronx,subway,203506.0,14973.0
2024-12-26T00:00:00.000,Brooklyn,subway,585949.0,29389.0
2024-12-26T00:00:00.000,Manhattan,subway,1646081.0,32006.0
2024-12-26T00:00:00.000,Manhattan,tram,9607.0,2523.0
2024-12-26T00:00:00.000,Queens,subway,454170.0,49073.0
2024-12-26T00:00:00.000,Staten Island,staten_island_railway,5418.0,1430.0
2024-12-27T00:00:00.000,Bronx,subway,218671.0,16171.0
2024-12-27T00:00:00.000,Brooklyn,subway,662101.0,32136.0
2024-12-27T00:00:00.000,Manhattan,subway,1826645.0,35381.0
2024-12-27T00:00:00.000,Manhattan,tram,10952.0,2939.0
2024-12-27T00:00:00.000,Queens,subway,490114.0,52829.0
2024-12-27T00:00:00.000,Staten Island,staten_island_railway,5864.0,1561.0
2024-12-28T00:00:00.000,Bronx,subway,140231.0,8843.0
2024-12-28T00:00:00.000,Brooklyn,subway,447908.0,18173.0
2024-12-28T00:00:00.000,Manhattan,subway,1370002.0,22848.0
2024-12-28T00:00:00.000,Manhattan,tram,8229.0,2225.0
2024-12-28T00:00:00.000,Queens,subway,329138.0,28457.0
2024-12-28T00:00:00.000,Staten Island,staten_island_railway,2874.0,700.0
2024-12-29T00:00:00.000,Bronx,subway,116229.0,7540.0
2024-12-29T00:00:00.000,Brooklyn,subway,441497.0,16362.0
2024-12-29T00:00:00.000,Manhattan,subway,1282767.0,20897.0
2024-12-29T00:00:00.000,Manhattan,tram,10816.0,2928.0
2024-12-29T00:00:00.000,Queens,subway,297948.0,23664.0
2024-12-29T00:00:00.000,Staten Island,staten_island_railway,2717.0,673.0
2024-12-30T00:00:00.000,Bronx,subway,224087.0,16811.0
2024-12-30T00:00:00.000,Brooklyn,subway,709489.0,33007.0
2024-12-30T00:00:00.000,Manhattan,subway,1911848.0,37954.0
2024-12-30T00:00:00.000,Manhattan,tram,11354.0,3216.0
2024-12-30T00:00:00.000,Queens,subway,509483.0,54451.0
2024-12-30T00:00:00.000,Staten Island,staten_island_railway,6407.0,1709.0
2024-12-31T00:00:00.000,Bronx,subway,1119.0,90.0
2024-12-31T00:00:00.000,Brooklyn,subway,4058.0,111.0
2024-12-31T00:00:00.000,Manhattan,subway,25355.0,231.0
2024-12-31T00:00:00.000,Manhattan,tram,75.0,19.0
2024-12-31T00:00:00.000,Queens,subway,2642.0,173.0
2024-12-31T00:00:00.000,Staten Island,staten_island_railway,61.0,19.0
